ticker,yahoo_symbol,symbol_type,active_flag,name,industry,market_cap,last_price,volume,source_symbol
GOLF,GOLF,stock,True,Acushnet Holdings Corp. Common Stock,Consumer Discretionary,5210725176.0,88.99,247831,GOLF
GTLB,GTLB,stock,True,GitLab Inc. Class A Common Stock,Technology,5208876000.0,30.84,6680932,GTLB
IPGP,IPGP,stock,True,IPG Photonics Corporation Common Stock,Technology,5199767396.0,122.51,736905,IPGP
DIOD,DIOD,stock,True,Diodes Incorporated Common Stock,Technology,5168782575.0,112.5,389111,DIOD
HASI,HASI,stock,True,HA Sustainable Infrastructure Capital Inc. Common Stock,Finance,5168134383.0,40.24,778133,HASI
VSEC,VSEC,stock,True,VSE Corporation Common Stock,Consumer Discretionary,5160551967.0,183.93,381831,VSEC
EQPT,EQPT,stock,True,EquipmentShare.com Inc Class A Common Stock,Consumer Discretionary,5158546983.0,20.44,1173607,EQPT
LBRT,LBRT,stock,True,Liberty Energy Inc. Class A common stock,Energy,5150321089.0,31.56,2561439,LBRT
SIGI,SIGI,stock,True,Selective Insurance Group Inc. Common Stock,Finance,5149377415.0,86.01,505295,SIGI
RUSHA,RUSHA,stock,True,Rush Enterprises Inc. Common Stock Cl A,Consumer Discretionary,5138336681.0,66.12,660067,RUSHA
SEB,SEB,stock,True,Seaboard Corporation Common Stock,Industrials,5134455874.0,5360.71,12089,SEB
BOOT,BOOT,stock,True,Boot Barn Holdings Inc. Common Stock,Consumer Discretionary,5133275058.0,169.15,601081,BOOT
RITM,RITM,stock,True,Rithm Capital Corp. Common Stock,Real Estate,5119671494.0,9.17,5290752,RITM
RUSHB,RUSHB,stock,True,Rush Enterprises Inc. Class B,Consumer Discretionary,5112691625.0,65.79,58003,RUSHB
DLB,DLB,stock,True,Dolby Laboratories Common Stock,Miscellaneous,5112082135.0,54.04,879046,DLB
EPAM,EPAM,stock,True,EPAM Systems Inc. Common Stock,Technology,5098535973.0,97.59,1232569,EPAM
WEX,WEX,stock,True,WEX Inc. common stock,Consumer Discretionary,5091710162.0,146.87,359337,WEX
SPHR,SPHR,stock,True,Sphere Entertainment Co. Class A Common Stock,Consumer Discretionary,5088935423.0,142.18,1115551,SPHR
DUOL,DUOL,stock,True,Duolingo Inc. Class A Common Stock,Technology,5085638721.0,109.15,1086621,DUOL
BCPC,BCPC,stock,True,Balchem Corporation Common Stock,Industrials,5077156685.0,158.02,173478,BCPC
PBF,PBF,stock,True,PBF Energy Inc. Class A Common Stock,Energy,5058870177.0,42.76,1608249,PBF
BGC,BGC,stock,True,BGC Group Inc. Class A Common Stock,Finance,5058838087.0,10.56,3114326,BGC
IEP,IEP,stock,True,Icahn Enterprises L.P. Common Stock,Consumer Discretionary,5047099653.0,7.51,258686,IEP
PLUG,PLUG,stock,True,Plug Power Inc. Common Stock,Energy,5022248695.0,3.6,54025031,PLUG
CVLT,CVLT,stock,True,Commvault Systems Inc. Common Stock,Technology,5014013712.0,121.55,455656,CVLT
FLNC,FLNC,stock,True,Fluence Energy Inc. Class A Common Stock,Miscellaneous,5003209792.0,27.15,10886681,FLNC
HESM,HESM,stock,True,Hess Midstream LP Class A Representing Limited Partner Interests,Energy,5001833833.0,38.97,1596614,HESM
WTM,WTM,stock,True,White Mountains Insurance Group Ltd. Common Stock,Finance,4991827452.0,2015.54,29914,WTM
AX,AX,stock,True,Axos Financial Inc. Common Stock,Finance,4986507104.0,87.66,427164,AX
CNR,CNR,stock,True,Core Natural Resources Inc. Common Stock,Energy,4985816705.0,98.91,618366,CNR
LPX,LPX,stock,True,Louisiana-Pacific Corporation Common Stock,Basic Materials,4980667295.0,71.29,1393954,LPX
ACLS,ACLS,stock,True,Axcelis Technologies Inc. Common Stock,Technology,4974895907.0,161.87,719915,ACLS
CHH,CHH,stock,True,Choice Hotels International Inc. Common Stock,Consumer Discretionary,4957643872.0,108.97,868571,CHH
ALH,ALH,stock,True,Alliance Laundry Holdings Inc. Common Stock,Industrials,4953299781.0,24.94,887639,ALH
CGON,CGON,stock,True,CG Oncology Inc. Common stock,Health Care,4947276711.0,56.09,653937,CGON
PECO,PECO,stock,True,Phillips Edison & Company Inc. Common Stock,Real Estate,4936680000.0,39.18,767788,PECO
SAIC,SAIC,stock,True,Science Applications International Corporation Common Stock,Technology,4928208791.0,116.57,571503,SAIC
UNF,UNF,stock,True,Unifirst Corporation Common Stock,Consumer Discretionary,4908799779.0,271.46,217175,UNF
LFTO,LFTO,stock,True,Liftoff Mobile Inc. Common Stock,Technology,4905163193.0,28.45,11661507,LFTO
CWEN,CWEN,stock,True,Clearway Energy Inc. Class C Common Stock,Utilities,4885980000.0,40.38,720079,CWEN
CAI,CAI,stock,True,Caris Life Sciences Inc. Common Stock,Health Care,4884722410.0,17.28,3197101,CAI
GBTG,GBTG,stock,True,Global Business Travel Group Inc. Class A Common Stock,Consumer Discretionary,4875613133.0,9.35,3696127,GBTG
HNGE,HNGE,stock,True,Hinge Health Inc. Class A Common Stock,Technology,4873400524.0,62.98,2101365,HNGE
OGS,OGS,stock,True,ONE Gas Inc. Common Stock,Utilities,4851543801.0,77.3,546509,OGS
ACHR,ACHR,stock,True,Archer Aviation Inc. Class A Common Stock,Industrials,4846235297.0,6.38,57258181,ACHR
MAIN,MAIN,stock,True,Main Street Capital Corporation Common Stock,Finance,4837331373.0,52.02,544226,MAIN
CNX,CNX,stock,True,CNX Resources Corporation Common Stock,Energy,4814482524.0,34.03,1145097,CNX
BLLN,BLLN,stock,True,BillionToOne Inc. Class A Common Stock,Health Care,4810667672.0,104.59,1162780,BLLN
GHC,GHC,stock,True,Graham Holdings Company Common Stock,Real Estate,4806662673.0,1115.99,13912,GHC
SXT,SXT,stock,True,Sensient Technologies Corporation Common Stock,Industrials,4801352998.0,112.79,312475,SXT
SR,SR,stock,True,Spire Inc. Common Stock,Utilities,4794371831.0,81.1,281002,SR
WSC,WSC,stock,True,WillScot Holdings Corporation Class A Common Stock,Industrials,4792739100.0,26.48,2909015,WSC
MTN,MTN,stock,True,Vail Resorts Inc. Common Stock,Consumer Discretionary,4789082054.0,134.4,537624,MTN
MRP,MRP,stock,True,Millrose Properties Inc. Class A Common Stock,Finance,4783840777.0,28.81,2182555,MRP
OPEN,OPEN,stock,True,Opendoor Technologies Inc Common Stock,Finance,4775446328.0,4.95,26559210,OPEN
ALK,ALK,stock,True,Alaska Air Group Inc. Common Stock,Consumer Discretionary,4756903071.0,42.69,3370280,ALK
POWI,POWI,stock,True,Power Integrations Inc. Common Stock,Technology,4752914635.0,85.3,810194,POWI
HRB,HRB,stock,True,H&R Block Inc. Common Stock,Consumer Discretionary,4749704956.0,37.47,1786307,HRB
MTRN,MTRN,stock,True,Materion Corporation,Industrials,4731089748.0,227.44,397862,MTRN
SON,SON,stock,True,Sonoco Products Company Common Stock,Consumer Discretionary,4729878082.0,47.84,1432019,SON
LGND,LGND,stock,True,Ligand Pharmaceuticals Incorporated Common Stock,Health Care,4727886701.0,235.91,210417,LGND
KVYO,KVYO,stock,True,Klaviyo Inc. Series A Common Stock,Technology,4722635449.0,15.78,4713180,KVYO
WHD,WHD,stock,True,Cactus Inc. Class A Common Stock,Consumer Discretionary,4720813811.0,58.88,752829,WHD
FCN,FCN,stock,True,FTI Consulting Inc. Common Stock,Consumer Discretionary,4705485112.0,156.1,417663,FCN
LAUR,LAUR,stock,True,Laureate Education Inc. Common Stock,Real Estate,4696271596.0,33.55,1082018,LAUR
FBIN,FBIN,stock,True,Fortune Brands Innovations Inc. Common Stock,Basic Materials,4690617156.0,39.32,1750879,FBIN
HRI,HRI,stock,True,Herc Holdings Inc. Common Stock,Industrials,4690387943.0,140.46,651744,HRI
PTEN,PTEN,stock,True,Patterson-UTI Energy Inc. Common Stock,Energy,4657908602.0,12.27,14312625,PTEN
NNI,NNI,stock,True,Nelnet Inc. Common Stock,Finance,4651659277.0,129.45,144707,NNI
EBC,EBC,stock,True,Eastern Bankshares Inc. Common Stock,Finance,4643664859.0,20.09,2463465,EBC
FFIN,FFIN,stock,True,First Financial Bankshares Inc. Common Stock,Finance,4635170436.0,32.35,1258308,FFIN
RLI,RLI,stock,True,RLI Corp. Common Stock (DE),Finance,4629094966.0,50.35,1217834,RLI
TWST,TWST,stock,True,Twist Bioscience Corporation Common Stock,Health Care,4603718244.0,73.93,2042233,TWST
DNTH,DNTH,stock,True,Dianthus Therapeutics Inc. Common Stock,Health Care,4599070182.0,84.13,901613,DNTH
AIR,AIR,stock,True,AAR Corp. Common Stock,Industrials,4593965882.0,115.53,432400,AIR
HLNE,HLNE,stock,True,Hamilton Lane Incorporated Class A Common Stock,Finance,4590980403.0,82.67,1174753,HLNE
KBR,KBR,stock,True,KBR Inc. Common Stock,Industrials,4580921146.0,36.13,1581906,KBR
TFSL,TFSL,stock,True,TFS Financial Corporation Common Stock,Finance,4579456863.0,16.33,1208934,TFSL
REZI,REZI,stock,True,Resideo Technologies Inc. Common Stock,Industrials,4577615840.0,30.23,976868,REZI
AQN,AQN,stock,True,Algonquin Power & Utilities Corp. Common Shares,Utilities,4570578786.0,5.94,5864439,AQN
REYN,REYN,stock,True,Reynolds Consumer Products Inc. Common Stock,Consumer Discretionary,4569436733.0,21.68,940478,REYN
CUZ,CUZ,stock,True,Cousins Properties Incorporated Common Stock,Real Estate,4565994241.0,27.75,1610567,CUZ
MIR,MIR,stock,True,Mirion Technologies Inc. Class A Common Stock,Industrials,4562657374.0,18.22,2807046,MIR
RXO,RXO,stock,True,RXO Inc. Common Stock,Consumer Discretionary,4556748221.0,27.63,1794472,RXO
UFPI,UFPI,stock,True,UFP Industries Inc. Common Stock,Basic Materials,4556487577.0,80.22,387991,UFPI
SITE,SITE,stock,True,SiteOne Landscape Supply Inc. Common Stock,Consumer Discretionary,4550012036.0,102.69,1209339,SITE
MTH,MTH,stock,True,Meritage Homes Corporation Common Stock,Consumer Discretionary,4548438906.0,68.19,567687,MTH
IBOC,IBOC,stock,True,International Bancshares Corporation Common Stock,Finance,4535499937.0,72.94,278804,IBOC
TDS,TDS,stock,True,Telephone and Data Systems Inc. Common Shares,Telecommunications,4513308000.0,39.66,1190762,TDS
CELC,CELC,stock,True,Celcuity Inc. Common Stock,Health Care,4509418651.0,92.47,3841655,CELC
OLLI,OLLI,stock,True,Ollie's Bargain Outlet Holdings Inc. Common Stock,Consumer Discretionary,4501956655.0,74.47,3132162,OLLI
VVV,VVV,stock,True,Valvoline Inc. Common Stock,Industrials,4495646785.0,35.25,1908429,VVV
EXLS,EXLS,stock,True,ExlService Holdings Inc. Common Stock,Consumer Discretionary,4488762513.0,29.38,2524907,EXLS
AD,AD,stock,True,Array Digital Infrastructure Inc. Common Shares,Telecommunications,4488480000.0,51.95,509000,AD
TCBI,TCBI,stock,True,Texas Capital Bancshares Inc. Common Stock,Finance,4469283897.0,102.34,505763,TCBI
RDN,RDN,stock,True,Radian Group Inc. Common Stock,Finance,4467966586.0,33.6,1493212,RDN
SBRA,SBRA,stock,True,Sabra Health Care REIT Inc. Common Stock,Real Estate,4456198979.0,17.67,4977885,SBRA
SHC,SHC,stock,True,Sotera Health Company Common Stock,Health Care,4440050097.0,15.57,2778125,SHC
FTDR,FTDR,stock,True,Frontdoor Inc. Common Stock,Consumer Discretionary,4439198245.0,63.205,548059,FTDR
MDU,MDU,stock,True,MDU Resources Group Inc. Common Stock (Holding Company),Industrials,4420477408.0,21.15,1285935,MDU
TNL,TNL,stock,True,Travel   Leisure Co. Common  Stock,Consumer Discretionary,4408214522.0,70.62,1025425,TNL
CSW,CSW,stock,True,CSW Industrials Inc. Common Stock,Industrials,4401690955.0,269.72,80513,CSW
CNO,CNO,stock,True,CNO Financial Group Inc. Common Stock,Finance,4398581461.0,47.12,776277,CNO
SMR,SMR,stock,True,NuScale Power Corporation Class A Common Stock,Industrials,4385773872.0,12.0,29704931,SMR
XMTR,XMTR,stock,True,Xometry Inc. Class A Common Stock,Consumer Discretionary,4349920595.0,82.7,595537,XMTR
KNF,KNF,stock,True,Knife Riv Holding Co. Common Stock,Industrials,4349047909.0,76.63,259228,KNF
LRN,LRN,stock,True,Stride Inc. Common Stock,Real Estate,4337108432.0,101.99,687744,LRN
FELE,FELE,stock,True,Franklin Electric Co. Inc. Common Stock,Consumer Discretionary,4333393315.0,98.08,210815,FELE
LBRDK,LBRDK,stock,True,Liberty Broadband Corporation Class C Common Stock,Telecommunications,4329326514.0,30.17,4199863,LBRDK
LBRDA,LBRDA,stock,True,Liberty Broadband Corporation Class A Common Stock,Telecommunications,4326456560.0,30.15,180407,LBRDA
FHI,FHI,stock,True,Federated Hermes Inc. Common Stock,Finance,4321707335.0,56.93,537052,FHI
AMRX,AMRX,stock,True,Amneal Pharmaceuticals Inc. Class A Common Stock,Health Care,4313188148.0,13.52,1743203,AMRX
BDC,BDC,stock,True,Belden Inc Common Stock,Industrials,4311884109.0,110.72,534014,BDC
ACIW,ACIW,stock,True,ACI Worldwide Inc. Common Stock,Technology,4306384105.0,42.36,756315,ACIW
CLSK,CLSK,stock,True,CleanSpark Inc. Common Stock,Finance,4305892409.0,16.78,18454922,CLSK
EPR,EPR,stock,True,EPR Properties Common Stock,Real Estate,4296670523.0,56.16,584123,EPR
TVTX,TVTX,stock,True,Travere Therapeutics Inc. Common Stock,Health Care,4294412353.0,46.18,1610012,TVTX
KRC,KRC,stock,True,Kilroy Realty Corporation Common Stock,Real Estate,4290687978.0,36.9,1485861,KRC
MKTX,MKTX,stock,True,MarketAxess Holdings Inc. Common Stock,Finance,4286768821.0,120.62,908728,MKTX
CBT,CBT,stock,True,Cabot Corporation Common Stock,Industrials,4286642468.0,83.04,479727,CBT
NWE,NWE,stock,True,NorthWestern Energy Group Inc. Common Stock,Utilities,4281572994.0,69.61,389461,NWE
COLD,COLD,stock,True,Americold Realty Trust Inc. Common Stock,Real Estate,4271031598.0,14.97,6874606,COLD
SFBS,SFBS,stock,True,ServisFirst Bancshares Inc. Common Stock,Finance,4263700194.0,78.0,239072,SFBS
RDW,RDW,stock,True,Redwire Corporation Common Stock,Industrials,4262828341.0,21.43,74962992,RDW
TXG,TXG,stock,True,10x Genomics Inc. Class A Common Stock,Industrials,4253032332.0,33.5,4152526,TXG
CVSA,CVSA,stock,True,Covista Inc. Common Shares,Real Estate,4235143887.0,124.45,242523,CVSA
PFSI,PFSI,stock,True,PennyMac Financial Services Inc. Common Stock,Finance,4233435059.0,81.53,637538,PFSI
CVCO,CVCO,stock,True,Cavco Industries Inc. Common Stock When Issued,Consumer Discretionary,4228416804.0,550.29,77799,CVCO
COCO,COCO,stock,True,The Vita Coco Company Inc. Common Stock,Consumer Staples,4225193329.0,73.98,744114,COCO
LASR,LASR,stock,True,nLIGHT Inc. Common Stock,Technology,4224448217.0,74.89,895364,LASR
OLED,OLED,stock,True,Universal Display Corporation Common Stock,Technology,4216930368.0,90.2,740643,OLED
SLM,SLM,stock,True,SLM Corporation Common Stock,Finance,4201851929.0,22.28,3506440,SLM
UCTT,UCTT,stock,True,Ultra Clean Holdings Inc. Common Stock,Technology,4199968299.0,93.69,999811,UCTT
BRC,BRC,stock,True,Brady Corporation Common Stock,Consumer Discretionary,4197749589.0,89.1,217065,BRC
UWMC,UWMC,stock,True,UWM Holdings Corporation Class A Common Stock,Finance,4194850882.0,2.62,28969682,UWMC
FULT,FULT,stock,True,Fulton Financial Corporation Common Stock,Finance,4189648205.0,21.92,1617203,FULT
BETA,BETA,stock,True,Beta Technologies Inc. Class A Common Stock,Industrials,4183606624.0,18.13,1778779,BETA
ENVA,ENVA,stock,True,Enova International Inc. Common Stock,Finance,4177178643.0,167.86,232836,ENVA
SKT,SKT,stock,True,Tanger Inc. Common Stock,Real Estate,4176885942.0,36.36,782081,SKT
RELY,RELY,stock,True,Remitly Global Inc. Common Stock,Consumer Discretionary,4171214975.0,19.81,3938707,RELY
TREX,TREX,stock,True,Trex Company Inc. Common Stock,Basic Materials,4169455995.0,40.13,1126871,TREX
BCO,BCO,stock,True,Brinks Company (The) Common Stock,Industrials,4156770168.0,100.94,390383,BCO
AZZ,AZZ,stock,True,AZZ Inc.,Industrials,4156300500.0,138.48,196220,AZZ
RDNT,RDNT,stock,True,RadNet Inc. Common Stock,Health Care,4152674003.0,52.81,1124594,RDNT
PI,PI,stock,True,Impinj Inc. Common Stock,Technology,4147931813.0,136.18,338033,PI
ERAS,ERAS,stock,True,Erasca Inc. Common Stock,Health Care,4126764872.0,13.27,7958624,ERAS
MAT,MAT,stock,True,Mattel Inc. Common Stock,Consumer Discretionary,4126520000.0,14.2,3399426,MAT
SKY,SKY,stock,True,Champion Homes Inc. Common Stock,Consumer Discretionary,4093983631.0,74.58,666128,SKY
PLNT,PLNT,stock,True,Planet Fitness Inc. Common Stock,Consumer Discretionary,4077797743.0,51.33,1780937,PLNT
SEZL,SEZL,stock,True,Sezzle Inc. Common Stock,Finance,4067860488.0,120.97,386948,SEZL
CRK,CRK,stock,True,Comstock Resources Inc. Common Stock,Energy,4061813357.0,13.83,2458808,CRK
NTSK,NTSK,stock,True,Netskope Inc. Class A Common Stock,Technology,4051354199.0,10.03,13961143,NTSK
CRGY,CRGY,stock,True,Crescent Energy Company Class A Common Stock,Energy,4029069862.0,12.2,3446547,CRGY
POST,POST,stock,True,Post Holdings Inc. Common Stock,Consumer Staples,4021019830.0,88.72,1099222,POST
EWTX,EWTX,stock,True,Edgewise Therapeutics Inc. Common Stock,Health Care,4005687613.0,37.23,1045665,EWTX
LOPE,LOPE,stock,True,Grand Canyon Education Inc. Common Stock,Real Estate,3996499836.0,150.73,318258,LOPE
VNT,VNT,stock,True,Vontier Corporation Common Stock,Industrials,3987456000.0,28.32,1699094,VNT
VCYT,VCYT,stock,True,Veracyte Inc. Common Stock,Health Care,3984844791.0,49.94,1645150,VCYT
DAN,DAN,stock,True,Dana Incorporated Common Stock,Consumer Discretionary,3971167796.0,36.69,621548,DAN
OII,OII,stock,True,Oceaneering International Inc. Common Stock,Energy,3967866005.0,39.78,692380,OII
INOD,INOD,stock,True,Innodata Inc. Common Stock,Technology,3967625997.0,121.5,2998601,INOD
LMND,LMND,stock,True,Lemonade Inc. Common Stock,Finance,3961648089.0,51.57,1483243,LMND
HP,HP,stock,True,Helmerich & Payne Inc. Common Stock,Energy,3957265699.0,39.6,1157080,HP
MMED,MMED,stock,True,MiniMed Group Inc. Common Stock,Health Care,3948329031.0,14.06,1263082,MMED
FRMI,FRMI,stock,True,Fermi Inc. Common Stock,Real Estate,3940208797.0,6.18,8333379,FRMI
GFF,GFF,stock,True,Griffon Corporation Common Stock,Industrials,3939943603.0,85.9,327908,GFF
QLYS,QLYS,stock,True,Qualys Inc. Common Stock,Technology,3935711562.0,111.525,672493,QLYS
WING,WING,stock,True,Wingstop Inc. Common Stock,Consumer Discretionary,3934559257.0,144.48,948252,WING
MWA,MWA,stock,True,MUELLER WATER PRODUCTS Common Stock,Industrials,3925859372.0,25.09,1440138,MWA
PII,PII,stock,True,Polaris Inc. Common Stock,Consumer Discretionary,3917181460.0,68.86,798726,PII
HGV,HGV,stock,True,Hilton Grand Vacations Inc. Common Stock,Consumer Discretionary,3909227220.0,49.01,1688489,HGV
CATY,CATY,stock,True,Cathay General Bancorp Common Stock,Finance,3900123936.0,58.18,436543,CATY
IRT,IRT,stock,True,Independence Realty Trust Inc. Common Stock,Real Estate,3898720840.0,16.54,4108530,IRT
THO,THO,stock,True,Thor Industries Inc. Common Stock,Industrials,3896494369.0,74.85,1117382,THO
HHH,HHH,stock,True,Howard Hughes Holdings Inc. Common Stock,Real Estate,3891100678.0,65.26,599688,HHH
INSW,INSW,stock,True,International Seaways Inc. Common Stock,Consumer Discretionary,3885623589.0,78.49,374134,INSW
VECO,VECO,stock,True,Veeco Instruments Inc. Common Stock,Technology,3885391655.0,63.66,2452480,VECO
WAY,WAY,stock,True,Waystar Holding Corp. Common Stock,Technology,3878456656.0,20.22,1674780,WAY
BNL,BNL,stock,True,Broadstone Net Lease Inc. Common Stock,Real Estate,3877519742.0,20.22,1753013,BNL
LIF,LIF,stock,True,Life360 Inc. Common Stock,Technology,3873314830.0,47.8,626320,LIF
EXTR,EXTR,stock,True,Extreme Networks Inc. Common Stock,Telecommunications,3872339186.0,29.61,2002406,EXTR
OPLN,OPLN,stock,True,OPENLANE Inc. Common Stock,Consumer Discretionary,3868092330.0,36.51,660899,OPLN
ATMU,ATMU,stock,True,Atmus Filtration Technologies Inc. Common Stock,Consumer Discretionary,3855755326.0,47.21,710191,ATMU
SLGN,SLGN,stock,True,Silgan Holdings Inc. Common Stock,Industrials,3834061620.0,36.28,934185,SLGN
CPRX,CPRX,stock,True,Catalyst Pharmaceuticals Inc. Common Stock,Health Care,3829301240.0,31.29,1025442,CPRX
DORM,DORM,stock,True,Dorman Products Inc. Common Stock,Consumer Discretionary,3826192304.0,128.04,261578,DORM
VRNS,VRNS,stock,True,Varonis Systems Inc. Common Stock,Technology,3817570488.0,33.25,1132537,VRNS
TPC,TPC,stock,True,Tutor Perini Corporation Common Stock,Consumer Discretionary,3808252203.0,72.38,411238,TPC
INDB,INDB,stock,True,Independent Bank Corp. Common Stock,Finance,3805276641.0,78.74,325032,INDB
BTU,BTU,stock,True,Peabody Energy Corporation Common Stock,Energy,3802440045.0,31.21,6058285,BTU
KTB,KTB,stock,True,Kontoor Brands Inc. Common Stock,Industrials,3794447445.0,68.65,604761,KTB
KNSA,KNSA,stock,True,Kiniksa Pharmaceuticals International plc Class A Ordinary Shares,Health Care,3787658528.0,49.23,470624,KNSA
DOCS,DOCS,stock,True,Doximity Inc. Class A Common Stock,Technology,3785451373.0,20.7,3743759,DOCS
CNS,CNS,stock,True,Cohen & Steers Inc Common Stock,Finance,3779508068.0,73.54,211989,CNS
MMSI,MMSI,stock,True,Merit Medical Systems Inc. Common Stock,Health Care,3760642059.0,63.04,648403,MMSI
MIAX,MIAX,stock,True,Miami International Holdings Inc. Common Stock,Finance,3759269676.0,39.61,1631658,MIAX
ORKA,ORKA,stock,True,Oruka Therapeutics Inc. Common Stock,Health Care,3756237650.0,62.28,1477837,ORKA
AEHR,AEHR,stock,True,Aehr Test Systems Common Stock,Industrials,3742691082.0,116.58,1770324,AEHR
RNST,RNST,stock,True,Renasant Corporation Common Stock,Finance,3740711745.0,40.54,584483,RNST
BMI,BMI,stock,True,Badger Meter Inc. Common Stock,Industrials,3734877393.0,127.97,374390,BMI
JOE,JOE,stock,True,St. Joe Company (The) Common Stock,Real Estate,3734503977.0,65.05,246273,JOE
NVST,NVST,stock,True,Envista Holdings Corporation Common Stock,Health Care,3721587599.0,22.87,2777940,NVST
ACAD,ACAD,stock,True,ACADIA Pharmaceuticals Inc. Common Stock,Health Care,3719243096.0,21.72,1122738,ACAD
BOX,BOX,stock,True,Box Inc. Class A Common Stock,Technology,3706301815.0,26.77,1692541,BOX
WSFS,WSFS,stock,True,WSFS Financial Corporation Common Stock,Finance,3702933873.0,71.15,554209,WSFS
APLE,APLE,stock,True,Apple Hospitality REIT Inc. Common Shares,Real Estate,3699178571.0,15.67,4218565,APLE
BANF,BANF,stock,True,BancFirst Corporation Common Stock,Finance,3697189481.0,110.08,226104,BANF
TDW,TDW,stock,True,Tidewater Inc. Common Stock,Consumer Discretionary,3693992831.0,74.28,560894,TDW
RNG,RNG,stock,True,RingCentral Inc. Class A Common Stock,Technology,3692294334.0,44.03,1252910,RNG
EE,EE,stock,True,Excelerate Energy Inc. Class A Common Stock,Utilities,3687900071.0,32.39,309939,EE
BFH,BFH,stock,True,Bread Financial Holdings Inc. Common Stock,Consumer Discretionary,3683103975.0,91.15,560972,BFH
LEU,LEU,stock,True,Centrus Energy Corp. Class A Common Stock,Industrials,3672713912.0,186.69,549709,LEU
KFY,KFY,stock,True,Korn Ferry Common Stock,Consumer Discretionary,3671530276.0,70.76,376268,KFY
CRNX,CRNX,stock,True,Crinetics Pharmaceuticals Inc. Common Stock,Health Care,3651394403.0,34.63,1090558,CRNX
CDP,CDP,stock,True,COPT Defense Properties Common Shares of Beneficial Interest,Real Estate,3638264175.0,32.09,1408376,CDP
GPI,GPI,stock,True,Group 1 Automotive Inc. Common Stock,Consumer Discretionary,3634065088.0,305.43,145709,GPI
OTTR,OTTR,stock,True,Otter Tail Corporation Common Stock,Utilities,3630369451.0,86.47,136156,OTTR
YETI,YETI,stock,True,YETI Holdings Inc. Common Stock,Consumer Discretionary,3622763006.0,47.82,1604995,YETI
BBWI,BBWI,stock,True,Bath & Body Works Inc.,Consumer Discretionary,3616018907.0,17.94,4746187,BBWI
PENG,PENG,stock,True,Penguin Solutions Inc. Common Stock,Technology,3611192669.0,71.16,2648331,PENG
CVBF,CVBF,stock,True,CVB Financial Corporation Common Stock,Finance,3606744206.0,20.44,1144425,CVBF
SXI,SXI,stock,True,Standex International Corporation Common Stock,Industrials,3606127683.0,297.66,164132,SXI
PVH,PVH,stock,True,PVH Corp. Common Stock,Industrials,3601147514.0,78.16,5333470,PVH
FG,FG,stock,True,F&G Annuities & Life Inc. Common Stock,Finance,3599617178.0,27.17,402237,FG
CNK,CNK,stock,True,Cinemark Holdings Inc Cinemark Holdings Inc. Common Stock,Consumer Discretionary,3598230855.0,30.81,1586447,CNK
PTRN,PTRN,stock,True,Pattern Group Inc. Series A Common Stock,Consumer Discretionary,3595687508.0,20.33,1333959,PTRN
ITRI,ITRI,stock,True,Itron Inc. Common Stock,Industrials,3593704074.0,81.05,622125,ITRI
NSIT,NSIT,stock,True,Insight Enterprises Inc. Common Stock,Consumer Discretionary,3589131457.0,118.83,789191,NSIT
KAI,KAI,stock,True,Kadant Inc Common Stock,Industrials,3588473517.0,303.89,166320,KAI
BILL,BILL,stock,True,BILL Holdings Inc. Common Stock,Technology,3581498303.0,35.96,3000150,BILL
ADEA,ADEA,stock,True,Adeia Inc. Common Stock,Technology,3569105718.0,32.36,3905436,ADEA
RUM,RUM,stock,True,Rumble Inc. Class A Common Stock,Technology,3565486858.0,8.18,13441903,RUM
MHO,MHO,stock,True,M/I Homes Inc. Common Stock,Consumer Discretionary,3540647481.0,138.36,164250,MHO
ABG,ABG,stock,True,Asbury Automotive Group Inc Common Stock,Consumer Discretionary,3540364820.0,190.15,152806,ABG
RUN,RUN,stock,True,Sunrun Inc. Common Stock,Miscellaneous,3535300433.0,14.82,5086869,RUN
IRTC,IRTC,stock,True,iRhythm Holdings Inc. Common Stock,Health Care,3527779499.0,107.35,830969,IRTC
CALM,CALM,stock,True,Cal-Maine Foods Inc. Common Stock,Consumer Staples,3527660742.0,74.46,763053,CALM
STUB,STUB,stock,True,StubHub Holdings Inc. Class A Common Stock,Consumer Discretionary,3521601883.0,9.38,3775778,STUB
OGN,OGN,stock,True,Organon & Co. Common Stock,Health Care,3518851551.0,13.4,1326331,OGN
BELFB,BELFB,stock,True,Bel Fuse Inc. Class B Common Stock,Uncategorized,3518337394.0,276.54,187435,BELFB
OSIS,OSIS,stock,True,OSI Systems Inc. Common Stock (DE),Technology,3504427243.0,212.61,250935,OSIS
HGTY,HGTY,stock,True,Hagerty Inc. Class A Common Stock,Finance,3488480724.0,10.16,267931,HGTY
ANF,ANF,stock,True,Abercrombie & Fitch Company Common Stock,Consumer Discretionary,3474393852.0,77.66,917191,ANF
FIBK,FIBK,stock,True,First Interstate BancSystem Inc. Common Stock (DE),Finance,3469943638.0,35.72,853270,FIBK
GPGI,GPGI,stock,True,GPGI Inc. Class A Common Stock,Finance,3469636565.0,11.97,1286453,GPGI
SOUN,SOUN,stock,True,SoundHound AI Inc Class A Common Stock,Technology,3466484776.0,8.01,17686839,SOUN
VKTX,VKTX,stock,True,Viking Therapeutics Inc. Common Stock,Health Care,3457626049.0,29.78,1726021,VKTX
AVA,AVA,stock,True,Avista Corporation Common Stock,Utilities,3438585072.0,41.61,780671,AVA
